record_id,customer_id,account_id,discrepancy_type,source_table,transaction_amount,currency,contact_type,contact_value,ssn,address_line1,city,zip_code,account_status,outcome,date_of_record
7500,589,1281,Transaction on inactive/dormant account,transactions,334.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,4/1/2024 9:33
7501,589,1281,Transaction on inactive/dormant account,transactions,976.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/26/2023 17:49
7502,589,1281,Transaction on inactive/dormant account,transactions,1991.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/21/2024 9:28
7503,589,1281,Transaction on inactive/dormant account,transactions,960.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/17/2023 0:14
7504,726,1703,Transaction on inactive/dormant account,transactions,1334.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/14/2024 4:21
7505,726,1703,Transaction on inactive/dormant account,transactions,452.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/13/2024 18:12
7506,726,1703,Transaction on inactive/dormant account,transactions,1409.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/14/2024 18:35
7507,726,1703,Transaction on inactive/dormant account,transactions,1148.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/13/2024 20:12
7508,726,1703,Transaction on inactive/dormant account,transactions,1559.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/13/2024 22:31
7509,726,1703,Transaction on inactive/dormant account,transactions,1401.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/13/2024 12:47
7510,726,1703,Transaction on inactive/dormant account,transactions,956.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/13/2024 22:35
7511,726,1703,Transaction on inactive/dormant account,transactions,716.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/13/2024 8:52
7512,726,1703,Transaction on inactive/dormant account,transactions,699.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/14/2024 14:02
7513,795,313,Transaction on inactive/dormant account,transactions,80.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/15/2023 13:09
7514,795,313,Transaction on inactive/dormant account,transactions,1576.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/2/2024 14:11
7515,795,313,Transaction on inactive/dormant account,transactions,1955.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/17/2024 23:35
7516,795,313,Transaction on inactive/dormant account,transactions,265.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/26/2024 9:02
7517,795,313,Transaction on inactive/dormant account,transactions,818.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/1/2023 18:54
7518,840,347,Transaction on inactive/dormant account,transactions,727.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/1/2023 11:04
7519,840,347,Transaction on inactive/dormant account,transactions,1256.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/15/2024 13:36
7520,840,347,Transaction on inactive/dormant account,transactions,1922.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/5/2024 18:03
7521,840,347,Transaction on inactive/dormant account,transactions,1612.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/4/2023 22:03
7522,840,347,Transaction on inactive/dormant account,transactions,1627.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,4/15/2024 7:27
7523,840,347,Transaction on inactive/dormant account,transactions,929.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,12/13/2023 19:22
7524,280,1463,Transaction on inactive/dormant account,transactions,827.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/28/2024 13:49
7525,280,1463,Transaction on inactive/dormant account,transactions,1128.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,4/25/2023 19:39
7526,280,1463,Transaction on inactive/dormant account,transactions,1685.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/19/2023 16:58
7527,280,1463,Transaction on inactive/dormant account,transactions,1704.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/4/2024 11:20
7528,280,1463,Transaction on inactive/dormant account,transactions,500.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/28/2023 12:06
7529,280,1463,Transaction on inactive/dormant account,transactions,1157.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/22/2024 23:02
7530,823,1933,Transaction on inactive/dormant account,transactions,1787.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/27/2024 1:28
7531,823,1933,Transaction on inactive/dormant account,transactions,1000.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/20/2023 1:01
7532,823,1933,Transaction on inactive/dormant account,transactions,1048.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/28/2022 1:57
7533,823,1933,Transaction on inactive/dormant account,transactions,1634.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/25/2024 13:05
7534,823,1933,Transaction on inactive/dormant account,transactions,268.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,11/22/2022 23:17
7535,823,1933,Transaction on inactive/dormant account,transactions,20.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/17/2024 10:31
7536,426,383,Transaction on inactive/dormant account,transactions,1658.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/28/2024 8:48
7537,426,383,Transaction on inactive/dormant account,transactions,344.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/30/2024 23:19
7538,426,383,Transaction on inactive/dormant account,transactions,1850.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/9/2024 20:50
7539,426,383,Transaction on inactive/dormant account,transactions,642.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/23/2024 2:15
7540,789,710,Transaction on inactive/dormant account,transactions,41.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/11/2024 7:34
7541,789,710,Transaction on inactive/dormant account,transactions,737.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/8/2024 23:13
7542,789,710,Transaction on inactive/dormant account,transactions,1777.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/5/2024 16:58
7543,789,710,Transaction on inactive/dormant account,transactions,1098.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/3/2024 16:36
7544,789,710,Transaction on inactive/dormant account,transactions,757.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/13/2024 14:33
7545,789,710,Transaction on inactive/dormant account,transactions,611.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,2/23/2024 21:17
7546,71,1407,Transaction on inactive/dormant account,transactions,925.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/3/2024 4:58
7547,71,1407,Transaction on inactive/dormant account,transactions,1994.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/10/2024 12:38
7548,71,1407,Transaction on inactive/dormant account,transactions,1171.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/25/2024 7:36
7549,71,1407,Transaction on inactive/dormant account,transactions,1968.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/10/2024 19:51
7550,980,104,Transaction on inactive/dormant account,transactions,218.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/11/2024 15:46
7551,980,104,Transaction on inactive/dormant account,transactions,1129.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/14/2024 20:16
7552,980,104,Transaction on inactive/dormant account,transactions,1877.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/12/2024 16:09
7553,980,104,Transaction on inactive/dormant account,transactions,528.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/13/2024 11:06
7554,980,104,Transaction on inactive/dormant account,transactions,690.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/11/2024 22:00
7555,980,104,Transaction on inactive/dormant account,transactions,1308.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/12/2024 18:14
7556,108,2365,Transaction on inactive/dormant account,transactions,1128.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/3/2024 8:20
7557,108,2365,Transaction on inactive/dormant account,transactions,927.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/12/2024 9:05
7558,108,2365,Transaction on inactive/dormant account,transactions,1249.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/23/2024 23:41
7559,632,2402,Transaction on inactive/dormant account,transactions,148.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,11/22/2022 5:21
7560,632,2402,Transaction on inactive/dormant account,transactions,1673.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/21/2022 8:02
7561,632,2402,Transaction on inactive/dormant account,transactions,1637.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/12/2024 15:49
7562,598,839,Transaction on inactive/dormant account,transactions,928.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/22/2024 10:44
7563,598,839,Transaction on inactive/dormant account,transactions,1052.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/13/2024 15:02
7564,598,839,Transaction on inactive/dormant account,transactions,302.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/23/2024 11:34
7565,598,839,Transaction on inactive/dormant account,transactions,1745.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/30/2024 18:50
7566,598,839,Transaction on inactive/dormant account,transactions,946.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/24/2024 6:47
7567,598,839,Transaction on inactive/dormant account,transactions,1308.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/11/2024 0:50
7568,137,1130,Transaction on inactive/dormant account,transactions,331.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/27/2024 15:01
7569,137,1130,Transaction on inactive/dormant account,transactions,1243.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/28/2023 23:37
7570,137,1130,Transaction on inactive/dormant account,transactions,1899.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/27/2024 15:52
7571,695,1074,Transaction on inactive/dormant account,transactions,893.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/5/2020 7:26
7572,695,1074,Transaction on inactive/dormant account,transactions,1851.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/12/2022 10:44
7573,695,1074,Transaction on inactive/dormant account,transactions,1406.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/23/2020 19:40
7574,695,1074,Transaction on inactive/dormant account,transactions,1502.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/1/2021 7:38
7575,695,1074,Transaction on inactive/dormant account,transactions,1713.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,11/26/2022 10:00
7576,951,2250,Transaction on inactive/dormant account,transactions,122.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/15/2024 8:26
7577,951,2250,Transaction on inactive/dormant account,transactions,1154.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/19/2022 9:04
7578,951,2250,Transaction on inactive/dormant account,transactions,1970.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/13/2021 12:03
7579,560,519,Transaction on inactive/dormant account,transactions,436.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/17/2024 12:56
7580,560,519,Transaction on inactive/dormant account,transactions,105.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/29/2024 0:46
7581,560,519,Transaction on inactive/dormant account,transactions,1809.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/26/2024 20:58
7582,964,1166,Transaction on inactive/dormant account,transactions,620.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/8/2024 18:44
7583,964,1166,Transaction on inactive/dormant account,transactions,554.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/14/2024 11:54
7584,964,1166,Transaction on inactive/dormant account,transactions,1627.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/31/2024 3:40
7585,964,1166,Transaction on inactive/dormant account,transactions,161.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/30/2023 6:26
7586,964,1166,Transaction on inactive/dormant account,transactions,1969.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/23/2023 13:19
7587,98,2170,Transaction on inactive/dormant account,transactions,362.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/29/2024 20:46
7588,98,2170,Transaction on inactive/dormant account,transactions,594.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,12/31/2023 9:05
7589,98,2170,Transaction on inactive/dormant account,transactions,634.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,4/24/2023 8:56
7590,98,2170,Transaction on inactive/dormant account,transactions,1419.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/8/2024 10:35
7591,98,2170,Transaction on inactive/dormant account,transactions,1352.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/18/2024 1:32
7592,333,421,Transaction on inactive/dormant account,transactions,167.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/31/2023 23:40
7593,333,421,Transaction on inactive/dormant account,transactions,105.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/25/2024 16:20
7594,333,421,Transaction on inactive/dormant account,transactions,243.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/10/2022 21:54
7595,333,421,Transaction on inactive/dormant account,transactions,1525.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/7/2022 10:44
7596,333,421,Transaction on inactive/dormant account,transactions,1657.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/24/2022 3:39
7597,808,2349,Transaction on inactive/dormant account,transactions,870.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,11/10/2023 11:33
7598,808,2349,Transaction on inactive/dormant account,transactions,1331.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,4/23/2023 1:33
7599,808,2349,Transaction on inactive/dormant account,transactions,1405.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,11/7/2023 17:59
7600,808,2349,Transaction on inactive/dormant account,transactions,701.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,1/4/2024 6:52
7601,845,1947,Transaction on inactive/dormant account,transactions,38.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/16/2024 9:16
7602,845,1947,Transaction on inactive/dormant account,transactions,1613.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/4/2024 1:05
7603,845,1947,Transaction on inactive/dormant account,transactions,531.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/20/2024 1:01
7604,218,1881,Transaction on inactive/dormant account,transactions,1472.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/8/2022 19:45
7605,218,1881,Transaction on inactive/dormant account,transactions,1042.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,1/8/2023 2:21
7606,218,1881,Transaction on inactive/dormant account,transactions,1334.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,2/1/2023 16:04
7607,852,342,Transaction on inactive/dormant account,transactions,1844.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,2/13/2023 16:13
7608,852,342,Transaction on inactive/dormant account,transactions,556.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/14/2024 15:06
7609,852,342,Transaction on inactive/dormant account,transactions,736.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/4/2022 12:31
7610,852,342,Transaction on inactive/dormant account,transactions,1807.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/10/2022 0:58
7611,852,342,Transaction on inactive/dormant account,transactions,156.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/18/2022 3:16
7612,192,180,Transaction on inactive/dormant account,transactions,1309.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,2/4/2023 0:55
7613,192,180,Transaction on inactive/dormant account,transactions,1517.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/22/2023 6:06
7614,192,180,Transaction on inactive/dormant account,transactions,788.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/27/2023 23:05
7615,192,180,Transaction on inactive/dormant account,transactions,441.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/22/2024 5:11
7616,192,180,Transaction on inactive/dormant account,transactions,1631.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/2/2024 5:17
7617,192,180,Transaction on inactive/dormant account,transactions,946.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/25/2023 16:21
7618,786,1674,Transaction on inactive/dormant account,transactions,10.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/13/2024 19:14
7619,786,1674,Transaction on inactive/dormant account,transactions,1764.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/20/2023 6:38
7620,786,1674,Transaction on inactive/dormant account,transactions,213.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/8/2024 23:45
7621,786,1674,Transaction on inactive/dormant account,transactions,470.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/15/2023 5:50
7622,786,1674,Transaction on inactive/dormant account,transactions,330.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,11/23/2023 2:43
7623,812,145,Transaction on inactive/dormant account,transactions,517.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/30/2024 9:16
7624,812,145,Transaction on inactive/dormant account,transactions,1201.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/20/2024 1:20
7625,812,145,Transaction on inactive/dormant account,transactions,860.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/12/2024 6:35
7626,812,145,Transaction on inactive/dormant account,transactions,1258.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/25/2024 3:16
7627,812,145,Transaction on inactive/dormant account,transactions,130.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/14/2024 2:53
7628,812,145,Transaction on inactive/dormant account,transactions,1039.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/11/2024 4:24
7629,812,145,Transaction on inactive/dormant account,transactions,710.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/1/2024 6:29
7630,347,2065,Transaction on inactive/dormant account,transactions,1813.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,1/16/2024 20:37
7631,347,2065,Transaction on inactive/dormant account,transactions,1790.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/15/2024 0:08
7632,347,2065,Transaction on inactive/dormant account,transactions,96.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,1/17/2024 20:59
7633,347,2065,Transaction on inactive/dormant account,transactions,260.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,4/14/2024 13:57
7634,943,829,Transaction on inactive/dormant account,transactions,1967.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,2/27/2022 2:39
7635,943,829,Transaction on inactive/dormant account,transactions,1292.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,12/9/2023 19:45
7636,943,829,Transaction on inactive/dormant account,transactions,133.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/1/2024 13:38
7637,943,829,Transaction on inactive/dormant account,transactions,511.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/8/2024 9:19
7638,255,1546,Transaction on inactive/dormant account,transactions,1228.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/24/2021 0:28
7639,255,1546,Transaction on inactive/dormant account,transactions,233.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/11/2021 12:24
7640,255,1546,Transaction on inactive/dormant account,transactions,961.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/22/2024 17:55
7641,255,1546,Transaction on inactive/dormant account,transactions,501.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/12/2022 4:13
7642,255,1546,Transaction on inactive/dormant account,transactions,1165.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,11/18/2023 9:21
7643,255,1546,Transaction on inactive/dormant account,transactions,216.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,2/19/2022 11:14
7644,255,1546,Transaction on inactive/dormant account,transactions,1225.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,3/30/2022 21:38
7645,255,1546,Transaction on inactive/dormant account,transactions,375.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,4/25/2023 13:06
7646,282,357,Transaction on inactive/dormant account,transactions,1940.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/19/2024 14:24
7647,282,357,Transaction on inactive/dormant account,transactions,1700.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/18/2024 0:00
7648,282,357,Transaction on inactive/dormant account,transactions,596.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,10/11/2024 4:06
7649,282,357,Transaction on inactive/dormant account,transactions,28.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/27/2024 14:25
7650,664,360,Transaction on inactive/dormant account,transactions,747.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,5/12/2024 18:44
7651,664,360,Transaction on inactive/dormant account,transactions,1733.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,2/2/2024 17:40
7652,664,360,Transaction on inactive/dormant account,transactions,1023.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/18/2024 5:02
7653,664,360,Transaction on inactive/dormant account,transactions,880.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,12/14/2023 21:24
7654,911,1304,Transaction on inactive/dormant account,transactions,991.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/1/2022 14:32
7655,911,1304,Transaction on inactive/dormant account,transactions,1115.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,11/8/2022 20:26
7656,581,803,Transaction on inactive/dormant account,transactions,1775.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/15/2024 22:10
7657,581,803,Transaction on inactive/dormant account,transactions,920.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,7/26/2024 7:11
7658,581,803,Transaction on inactive/dormant account,transactions,906.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/8/2024 14:09
7659,581,803,Transaction on inactive/dormant account,transactions,1913.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/8/2024 21:00
7660,827,1216,Transaction on inactive/dormant account,transactions,125.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,6/22/2024 23:55
7661,827,1216,Transaction on inactive/dormant account,transactions,1543.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,9/29/2023 10:36
7662,827,1216,Transaction on inactive/dormant account,transactions,638.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dormant,fraud,8/14/2024 2:40
